timestamp,user_id,age,gender,account_tenure_months,amount,merchant_category,device_type,channel,location,tx_type,balance_before,is_fraud
2021-12-28 16:39:47.472428,98,31,M,72,311.964818301586,entertainment,mobile,online,Abuja,purchase,48.17812590313743,0
2021-12-29 04:22:36.744202,40,51,F,53,415.07082431916274,electronics,desktop,online,Lagos,purchase,554.1597191532663,0
2022-01-04 11:39:30.066195,91,38,M,28,13.427402674677987,electronics,mobile,online,Port Harcourt,purchase,288.81063217981205,0
2022-01-05 08:34:20.705269,77,52,M,9,7.061026110531347,electronics,desktop,online,Port Harcourt,transfer,822.8383607969467,0
2022-01-09 05:47:54.072571,33,56,F,65,6.409663361659008,travel,mobile,POS,Other NG,transfer,673.5798865593163,0
2022-01-10 23:33:58.156009,6,33,M,116,2.0663758378204498,entertainment,mobile,POS,Abuja,purchase,201.07748989098798,0
2022-01-13 17:53:45.102346,88,31,M,60,9.229414858349353,utilities,desktop,online,Other NG,purchase,242.90371822333955,0
2022-01-14 23:08:45.379660,19,68,M,55,122.91562871950433,grocery,mobile,POS,GB,purchase,40.36748258864034,0
2022-01-16 11:10:07.616395,80,59,F,2,0.7363451157573913,grocery,mobile,POS,Lagos,purchase,854.0515015730275,0
2022-01-17 15:34:31.182021,40,51,F,53,4.2368492810871246,utilities,mobile,POS,DE,purchase,512.742525755226,0
2022-01-18 00:40:19.795838,92,52,F,75,16.598342442609226,travel,mobile,POS,Abuja,purchase,1633.5524760675721,0
2022-01-20 06:21:05.853991,97,35,F,86,5.3882583097098635,entertainment,mobile,online,Abuja,purchase,270.58870217246294,0
2022-01-20 20:09:14.904750,59,21,M,52,9.107252586639401,travel,mobile,POS,Port Harcourt,purchase,1006.6020165296039,0
2022-01-20 21:11:06.232333,59,21,M,52,9.313877464018486,travel,mobile,online,Lagos,withdrawal,138.38974649715638,0
2022-01-22 16:36:45.834512,48,58,M,113,13.649319540934137,grocery,mobile,POS,Lagos,transfer,26.98308537613637,0
2022-01-23 00:46:35.182796,41,31,M,82,6.724906054743058,travel,mobile,POS,Port Harcourt,withdrawal,367.04558848025187,1
2022-01-27 22:55:18.512474,13,20,F,86,5.948744442463184,entertainment,mobile,POS,Other NG,purchase,228.90755794233036,0
2022-02-02 07:48:30.186722,45,67,F,36,81.57025054829731,electronics,desktop,online,CN,withdrawal,141.0590467811366,0
2022-02-06 14:58:43.637559,89,26,F,104,96.97772052287843,utilities,desktop,online,Other NG,purchase,990.3965252434402,0
2022-02-07 10:20:20.844086,53,18,F,52,2.5324443488940465,utilities,desktop,ATM,Lagos,purchase,1350.5222838536984,0
2022-02-07 10:59:29.373107,42,53,M,101,0.32001221920258177,electronics,mobile,online,Other NG,transfer,448.2814534077181,0
2022-02-12 01:21:56.616629,100,35,F,79,98.99430016204674,utilities,mobile,online,Other NG,purchase,336.1242658341586,0
2022-02-13 00:46:25.486658,63,39,F,99,3.1797398083526587,travel,mobile,online,US,purchase,429.53721026117734,1
2022-02-18 23:11:56.723028,27,38,F,21,27.635944370530744,electronics,mobile,ATM,US,purchase,209.99290744982758,0
2022-02-24 17:58:35.257634,38,55,F,109,1.918401314423981,utilities,mobile,online,GB,purchase,708.1075213157592,0
2022-02-28 02:16:31.966066,60,35,M,112,140.70035368776595,travel,mobile,POS,Port Harcourt,purchase,86.54184150787201,0
2022-02-28 16:52:55.527373,7,29,F,63,911.8740185268888,entertainment,mobile,online,Other NG,purchase,137.95421732101673,0
2022-03-01 13:14:51.800931,5,47,M,101,26.422353194531023,grocery,desktop,online,Abuja,transfer,182.86329442755795,0
2022-03-04 21:00:59.757232,45,67,F,36,17.441388433258346,entertainment,mobile,online,DE,purchase,693.225560931955,0
2022-03-05 12:58:43.637516,58,43,M,34,12.388772726886916,utilities,mobile,POS,Lagos,purchase,298.1241894928831,0
2022-03-05 20:45:23.684357,31,35,M,39,64.89035289460145,utilities,mobile,online,Lagos,purchase,1572.4503194218353,0
2022-03-07 06:50:07.529135,23,57,M,21,47.06502359852376,utilities,mobile,ATM,Lagos,purchase,900.8238706092412,0
2022-03-12 02:03:28.950729,42,53,M,101,90.49075405325814,utilities,desktop,POS,Other NG,withdrawal,181.0741877638823,0
2022-03-14 03:55:44.923921,10,29,M,7,7.831274092412779,entertainment,mobile,online,Port Harcourt,purchase,760.1119996616362,0
2022-03-15 15:16:48.336877,32,25,M,5,33.45417391833563,entertainment,mobile,POS,Port Harcourt,purchase,268.2160927510939,0
2022-03-15 19:33:40.869941,53,18,F,52,8.902195217187863,grocery,mobile,POS,DE,purchase,647.539952921614,0
2022-03-17 11:32:11.616633,30,39,F,58,4.110014382504812,electronics,mobile,POS,CN,transfer,945.5551010855189,0
2022-03-25 12:37:28.624708,39,69,F,85,18.887056921369325,electronics,mobile,POS,Abuja,transfer,1229.9325405888665,0
2022-03-25 18:56:42.312947,31,35,M,39,5.034080583513763,crypto,desktop,online,Lagos,purchase,493.7461752409654,0
2022-03-27 01:32:16.147263,82,31,F,48,116.8148843307744,electronics,desktop,POS,US,purchase,1998.443060206346,0
2022-03-30 17:25:34.908648,100,35,F,79,5.51305785024527,electronics,desktop,POS,CN,purchase,627.2306626916243,0
2022-04-02 01:57:54.128059,2,64,F,103,34.650734081717054,electronics,mobile,POS,Kano,purchase,461.76317870773335,0
2022-04-04 03:58:19.913879,78,47,M,41,8.124356717579214,entertainment,desktop,POS,Other NG,purchase,298.11687641236114,0
2022-04-06 06:44:31.620002,77,52,M,9,30.435026287036777,utilities,mobile,POS,Abuja,transfer,214.58179187988034,0
2022-04-07 01:23:56.703938,93,19,M,119,9.15229932269767,grocery,mobile,online,US,purchase,613.9317257157334,0
2022-04-07 15:57:17.237788,12,37,M,92,3.047077966750232,electronics,mobile,POS,Other NG,transfer,446.19569641352257,0
2022-04-10 13:21:52.908638,39,69,F,85,41.498575918365674,utilities,mobile,online,Kano,purchase,523.651088363269,0
2022-04-13 10:56:24.661662,66,39,F,52,14.109898426221022,electronics,mobile,online,Lagos,purchase,652.4573855461618,0
2022-04-16 23:27:02.852620,96,52,F,59,30.845084775195776,travel,desktop,POS,CN,purchase,521.4437872605255,0
2022-04-21 05:49:47.742909,13,20,F,86,10.55643468300204,entertainment,mobile,online,Other NG,purchase,3020.85567680741,0
2022-04-22 11:49:10.232489,46,62,M,81,2.740376252346536,utilities,mobile,POS,Lagos,purchase,237.9439438342864,0
2022-04-23 16:58:31.143626,27,38,F,21,101.97910053601977,grocery,mobile,POS,Other NG,purchase,621.597852416902,0
2022-04-26 12:01:19.908851,17,40,M,86,60.65103092360759,utilities,desktop,POS,Other NG,purchase,321.27799749625706,0
2022-04-28 07:59:01.820624,95,19,M,8,8.581069333431333,utilities,tablet,POS,Kano,purchase,34.41621729984723,0
2022-04-30 10:40:51.660175,98,31,M,72,22.301831836975502,electronics,desktop,online,Other NG,purchase,332.4625350252241,0
2022-05-03 05:12:41.412070,60,35,M,112,95.87346266216406,crypto,mobile,online,Kano,purchase,158.1435150862182,0
2022-05-07 01:39:10.671239,64,60,M,105,10.119279808979957,utilities,mobile,POS,IN,purchase,377.35166126013,0
2022-05-07 18:55:38.980366,88,31,M,60,12.770952322115301,utilities,mobile,online,Lagos,purchase,392.9166404939923,0
2022-05-08 14:39:00.220880,35,50,F,85,28.94648411998321,utilities,mobile,POS,Lagos,purchase,593.0969568678481,0
2022-05-08 18:47:00.224702,70,29,M,21,10.088169540408153,grocery,mobile,online,Lagos,purchase,237.41760208398503,0
2022-05-10 06:56:33.675648,83,23,M,29,72.64888159558586,grocery,mobile,POS,Other NG,transfer,269.0526497055965,0
2022-05-10 08:28:32.328829,30,39,F,58,15.590298496311743,electronics,mobile,POS,Other NG,transfer,812.9695482424335,0
2022-05-11 10:43:03.331521,71,64,F,42,6.196261879191684,travel,tablet,POS,GB,purchase,179.63759684592787,0
2022-05-12 19:28:46.731485,74,55,M,105,50.04678384277835,electronics,mobile,POS,Other NG,purchase,64.17071854941292,0
2022-05-13 09:37:09.944595,96,52,F,59,3.6211947971860887,utilities,mobile,online,Kano,purchase,472.024719920219,0
2022-05-14 23:02:39.317459,98,31,M,72,412.5336761881033,utilities,mobile,online,DE,transfer,1177.1467107853268,0
2022-05-15 00:20:29.302661,63,39,F,99,215.66893970556868,entertainment,desktop,POS,Abuja,purchase,803.6633604963508,0
2022-05-15 01:56:07.982951,28,37,M,10,43.390616818021336,utilities,desktop,online,US,purchase,480.81577641714284,0
2022-05-18 02:21:35.315070,60,35,M,112,38.24437660989877,utilities,desktop,online,Port Harcourt,transfer,1409.0138525812824,0
2022-05-18 21:03:45.138249,79,41,M,1,35.64689786729308,electronics,desktop,online,Other NG,purchase,1190.367353830141,0
2022-05-19 02:45:12.581013,94,44,M,34,9.644210827885805,grocery,mobile,POS,Other NG,purchase,289.76941101746525,0
2022-05-20 09:41:16.403788,37,29,F,114,31.373527639348204,electronics,mobile,POS,Other NG,purchase,516.730637624089,0
2022-05-22 23:14:09.297195,93,19,M,119,5.0294019695675,utilities,mobile,ATM,Lagos,purchase,539.4015167576118,0
2022-05-23 09:25:03.218163,22,37,F,91,42.76532572631664,electronics,mobile,online,Port Harcourt,transfer,369.9061671792071,0
2022-05-25 02:15:33.147349,68,69,F,38,73.83038845578531,entertainment,mobile,POS,Kano,transfer,1254.1929423416675,0
2022-05-25 05:59:43.134433,20,57,M,2,11.39153856334604,grocery,mobile,POS,US,purchase,346.49194326640645,0
2022-05-25 08:13:03.544951,96,52,F,59,8.226390242138665,utilities,desktop,POS,Port Harcourt,purchase,244.62369940052508,0
2022-05-26 15:57:30.419549,100,35,F,79,3.258557011989739,utilities,tablet,online,CN,purchase,30.218633657168514,0
2022-05-28 00:32:12.839954,68,69,F,38,178.91893932671732,utilities,desktop,online,Port Harcourt,purchase,181.57996181058454,0
2022-05-29 19:01:30.559747,91,38,M,28,9.267410042611374,crypto,desktop,POS,Kano,purchase,108.26501794864029,0
2022-06-01 01:15:26.541697,64,60,M,105,14.90790256696825,utilities,mobile,online,Other NG,purchase,387.45660240712505,0
2022-06-07 13:11:52.216102,17,40,M,86,31.507744649254025,crypto,mobile,online,Kano,purchase,115.158650769537,0
2022-06-08 19:36:52.199272,12,37,M,92,30.670812342780007,crypto,mobile,online,DE,purchase,741.5071036714402,0
2022-06-09 11:56:53.898755,22,37,F,91,61.54940240725088,utilities,mobile,online,Other NG,purchase,1222.2364413568503,0
2022-06-12 06:21:16.554894,17,40,M,86,11.370304861985343,entertainment,desktop,online,Kano,purchase,391.05305503697736,0
2022-06-12 19:34:56.206620,10,29,M,7,3.6400524551256868,grocery,mobile,POS,Lagos,purchase,150.80419654528117,0
2022-06-13 19:47:16.437749,65,32,F,93,2.799671353497775,electronics,desktop,online,Port Harcourt,purchase,537.2160687155514,0
2022-06-13 23:12:34.796528,22,37,F,91,8.42427273903083,entertainment,mobile,POS,Abuja,purchase,2679.740011294435,0
2022-06-14 00:17:06.106170,90,32,F,21,4.817351462778951,travel,mobile,POS,Other NG,purchase,1963.4936290546418,0
2022-06-19 17:57:31.120353,82,31,F,48,12.737812626534213,travel,mobile,POS,Lagos,purchase,98.88141528482856,0
2022-06-22 21:40:00.957663,50,19,F,11,142.78902855977907,crypto,mobile,POS,Lagos,purchase,95.27989056952664,0
2022-06-24 23:31:49.361044,14,33,F,14,11.405351683593835,utilities,mobile,POS,Lagos,purchase,73.73396591053353,0
2022-06-25 21:33:11.099032,64,60,M,105,11.39897806542153,utilities,mobile,POS,Lagos,purchase,129.41451485927297,0
2022-06-26 05:31:22.848047,47,19,F,99,19.59749663972626,electronics,desktop,online,Abuja,purchase,518.838401091242,0
2022-06-26 12:38:51.266217,29,23,F,87,10.930559750491016,grocery,mobile,POS,GB,transfer,231.20522241194604,0
2022-06-27 00:42:32.767771,76,62,M,17,18.154403464757284,grocery,mobile,online,Other NG,purchase,174.39624218099084,0
2022-06-28 10:04:41.680640,36,33,F,90,45.209345925236484,travel,mobile,POS,Other NG,purchase,1140.3719584538028,0
2022-06-30 14:35:19.481425,99,37,F,49,75.72638011824468,grocery,mobile,ATM,Other NG,purchase,685.4620381196168,0
2022-07-02 11:47:34.811647,52,26,M,21,90.45204308662035,grocery,tablet,online,Abuja,purchase,73.35402469707849,0
2022-07-03 01:32:48.203925,76,62,M,17,439.3420782195259,crypto,mobile,POS,GB,purchase,1076.7738505732011,0
2022-07-08 11:17:36.774840,7,29,F,63,47.183260027894235,utilities,tablet,online,Lagos,purchase,669.1677141202471,0
2022-07-10 19:22:15.029186,29,23,F,87,573.4772987124908,travel,mobile,online,Abuja,purchase,684.2088847278011,0
2022-07-12 05:13:08.679637,11,25,F,27,6.266871632273041,grocery,tablet,online,Kano,purchase,228.04112285030013,0
2022-07-13 20:50:17.878898,33,56,F,65,462.6298867015583,electronics,mobile,online,Lagos,purchase,334.5197162240562,0
2022-07-14 19:37:20.273971,6,33,M,116,11.352476553486243,grocery,mobile,online,Other NG,purchase,56.10800375617588,0
2022-07-15 07:32:37.509068,79,41,M,1,13.15723245297918,crypto,mobile,online,Abuja,transfer,960.0512539179953,0
2022-07-16 01:58:16.664924,32,25,M,5,16.780058358032324,electronics,mobile,POS,Other NG,purchase,148.57249020998196,0
2022-07-18 13:21:50.223081,51,44,M,63,14.469875451725867,electronics,mobile,POS,Port Harcourt,transfer,168.91083445357447,0
2022-07-18 13:58:16.040095,75,35,M,64,22.845646981263638,travel,mobile,online,Lagos,transfer,166.64381754742345,0
2022-07-18 19:08:17.604283,58,43,M,34,8.414513363047346,grocery,mobile,POS,Other NG,purchase,2441.5811406995203,0
2022-07-18 21:06:37.833581,87,69,F,58,69.75180228694886,entertainment,mobile,POS,Abuja,purchase,206.7056778272635,0
2022-07-18 22:51:06.901403,26,47,F,79,8.764832850370764,utilities,mobile,POS,Port Harcourt,purchase,1035.1071982698534,0
2022-07-22 07:51:18.892821,98,31,M,72,53.70013939810557,entertainment,desktop,POS,Lagos,transfer,393.8648755889177,0
2022-07-24 10:47:26.585176,46,62,M,81,198.65813429306033,grocery,mobile,ATM,Other NG,transfer,176.0715218370152,0
2022-07-25 13:42:36.626351,98,31,M,72,11.755796584537972,entertainment,mobile,POS,Other NG,purchase,146.87765285404606,0
2022-07-25 18:01:19.025756,29,23,F,87,66.1268671841203,entertainment,mobile,POS,Abuja,transfer,215.10879265942813,0
2022-07-26 22:21:14.911300,4,59,F,63,46.46683969475113,utilities,desktop,online,DE,purchase,374.4800734850831,0
2022-07-28 01:13:03.791126,81,47,F,60,589.5327790874265,travel,mobile,online,GB,purchase,736.373237522658,0
2022-07-28 09:10:58.680987,99,37,F,49,9.419237615091888,travel,mobile,POS,Other NG,withdrawal,251.89398902006172,0
2022-07-29 09:00:29.308843,13,20,F,86,66.19516507855823,entertainment,tablet,POS,Other NG,transfer,242.64227957452914,0
2022-07-30 06:17:49.170281,39,69,F,85,1.752394892423086,entertainment,desktop,ATM,Abuja,purchase,167.14218462176467,0
2022-07-31 22:21:50.353366,15,47,F,71,9.54686075686415,electronics,mobile,online,Other NG,transfer,122.23652025830927,0
2022-08-02 16:34:59.716593,29,23,F,87,34.12701353303093,electronics,mobile,POS,Lagos,withdrawal,112.42754618424682,0
2022-08-02 18:31:29.577223,29,23,F,87,162.34763865035515,electronics,desktop,POS,Lagos,transfer,1083.5835377798262,0
2022-08-03 14:10:56.710744,75,35,M,64,3.1934439817244513,utilities,mobile,POS,DE,transfer,237.7360240282753,0
2022-08-05 07:21:18.501610,32,25,M,5,65.30939896770818,electronics,mobile,POS,Other NG,transfer,259.7511612058527,0
2022-08-06 12:38:50.167286,2,64,F,103,18.268254291467777,crypto,mobile,POS,Port Harcourt,purchase,207.13845139782097,0
2022-08-09 21:56:59.595561,47,19,F,99,2.0497309075231964,electronics,desktop,online,Abuja,transfer,293.871827111097,0
2022-08-11 18:58:09.205742,78,47,M,41,26.374042001622158,crypto,mobile,POS,Other NG,purchase,584.6855458928756,0
2022-08-12 02:25:03.365548,84,20,M,97,260.79687548210194,utilities,desktop,online,Lagos,transfer,247.92323918295187,0
2022-08-12 05:28:56.786343,22,37,F,91,3.7410488382005065,travel,mobile,POS,Lagos,purchase,483.3494482659358,0
2022-08-14 00:33:03.624751,75,35,M,64,17.031991472991734,utilities,mobile,online,Lagos,purchase,1666.0460934778662,0
2022-08-14 01:40:34.566483,27,38,F,21,4.5724150517764865,grocery,mobile,online,Port Harcourt,purchase,177.7425195716662,0
2022-08-15 14:35:11.756471,67,54,M,29,9.945553850771596,crypto,mobile,POS,Other NG,purchase,259.9610286595031,0
2022-08-20 12:34:18.000479,81,47,F,60,172.1308968002447,entertainment,tablet,online,Lagos,purchase,765.9066300391827,0
2022-08-22 00:27:11.634696,56,69,M,26,13.365988206836525,grocery,desktop,POS,Other NG,withdrawal,1803.160373125437,0
2022-08-22 21:01:43.058819,92,52,F,75,164.40758290308395,entertainment,mobile,online,Lagos,withdrawal,116.47652168836879,0
2022-08-24 16:11:56.712444,93,19,M,119,106.0150507136513,crypto,mobile,online,Other NG,purchase,73.64056104963336,0
2022-08-25 17:52:09.612816,21,22,M,62,11.656839971886416,grocery,mobile,POS,DE,withdrawal,403.1842482394996,0
2022-08-27 02:54:15.972949,47,19,F,99,9.4508133736803,entertainment,mobile,POS,Other NG,transfer,363.6249949866401,0
2022-09-01 01:45:48.957617,80,59,F,2,5.2383249949443424,utilities,mobile,POS,GB,purchase,812.5433740019768,0
2022-09-01 22:11:51.823275,59,21,M,52,4.971284257847549,utilities,mobile,online,IN,purchase,697.5403396319995,0
2022-09-07 14:16:04.300789,84,20,M,97,34.117521924991784,electronics,mobile,POS,Port Harcourt,withdrawal,389.95711600870584,0
2022-09-11 17:00:06.554740,6,33,M,116,19.498197534662868,grocery,desktop,POS,Other NG,purchase,1151.95393487285,0
2022-09-12 02:07:37.895303,19,68,M,55,7.882080151152208,grocery,tablet,POS,GB,transfer,204.17599553992227,0
2022-09-12 05:08:15.579514,57,40,M,68,1.9676808520688147,entertainment,mobile,POS,Abuja,transfer,498.4886356629574,0
2022-09-12 09:35:10.744975,69,59,M,42,23.553352139980998,electronics,desktop,online,Abuja,transfer,119.61673675938752,0
2022-09-12 10:21:23.314206,3,33,M,50,9.931104807230241,crypto,mobile,POS,IN,purchase,386.7860600741731,0
2022-09-12 14:30:40.053754,1,48,F,38,14.985056281641308,grocery,mobile,online,Other NG,purchase,93.58483596707994,0
2022-09-14 14:37:31.285284,58,43,M,34,31.72143841662985,entertainment,mobile,POS,Lagos,purchase,132.1789191660995,0
2022-09-14 17:43:05.295729,38,55,F,109,0.4710908613112969,grocery,mobile,POS,Port Harcourt,purchase,2229.3198936004046,0
2022-09-15 09:48:23.125838,15,47,F,71,2.0139301156943388,grocery,mobile,online,Other NG,purchase,65.06992312878997,0
2022-09-18 15:50:59.431958,34,49,M,13,629.3355719832493,electronics,mobile,ATM,Kano,purchase,324.845051681677,0
2022-09-18 16:50:09.518670,61,23,M,82,9.394122614536368,electronics,desktop,online,Other NG,purchase,922.6178539597857,0
2022-09-21 15:22:59.389968,35,50,F,85,0.4601744355805494,entertainment,desktop,POS,Other NG,transfer,3719.541108357016,0
2022-09-22 05:14:55.509121,64,60,M,105,2.2820855293328313,crypto,mobile,POS,Other NG,purchase,481.5812891302057,0
2022-09-22 10:30:54.347581,25,18,M,102,834.3901118141416,entertainment,desktop,online,Kano,purchase,509.9028034387135,0
2022-09-24 12:29:01.576935,24,61,M,118,6.99715620159237,crypto,mobile,POS,Other NG,purchase,419.7609496532087,0
2022-09-26 06:00:10.832802,12,37,M,92,114.26529196583174,utilities,mobile,POS,Other NG,purchase,1161.2292307140226,0
2022-09-29 21:55:31.288885,18,45,F,5,24.08711373029438,entertainment,mobile,online,Other NG,purchase,621.2313552173479,0
2022-10-02 05:33:12.755214,15,47,F,71,9.704109385169946,utilities,mobile,online,Abuja,transfer,226.99141859194467,0
2022-10-05 01:41:28.351782,80,59,F,2,64.27483629131336,entertainment,mobile,ATM,Port Harcourt,purchase,1230.9132978691587,0
2022-10-05 15:34:02.222049,27,38,F,21,0.5618417721006195,grocery,mobile,ATM,DE,transfer,254.12068301292385,0
2022-10-05 23:44:51.835382,72,66,M,13,2.312434972976425,utilities,mobile,online,Lagos,purchase,81.57345314355818,0
2022-10-08 09:54:29.036841,60,35,M,112,9.59722008241662,grocery,desktop,POS,Abuja,transfer,81.83258046996262,0
2022-10-11 06:45:59.824881,46,62,M,81,2.679535349919614,entertainment,mobile,POS,Port Harcourt,transfer,329.94693997404516,0
2022-10-19 09:47:57.672104,89,26,F,104,8.405055056153333,utilities,mobile,online,US,withdrawal,447.2159402498039,0
2022-10-20 08:04:57.130640,17,40,M,86,72.28159760805521,grocery,mobile,online,Lagos,transfer,1049.038461925504,0
2022-10-21 03:34:00.079081,93,19,M,119,24.4885358121386,grocery,mobile,POS,Abuja,withdrawal,765.7198806340976,0
2022-10-23 18:18:00.638827,53,18,F,52,147.80968783158147,crypto,mobile,POS,Lagos,transfer,436.96405827652103,1
2022-10-24 11:45:09.893852,8,34,M,62,26.92520741713696,entertainment,desktop,POS,Other NG,purchase,1109.3288717804246,0
2022-10-29 03:34:35.820986,79,41,M,1,89.00488423237489,grocery,mobile,online,Lagos,purchase,408.6005002278059,0
2022-11-01 13:26:39.037533,27,38,F,21,18.245063491229757,entertainment,mobile,POS,Abuja,purchase,110.99819803038338,0
2022-11-02 12:54:41.593051,46,62,M,81,8.286161009358494,entertainment,mobile,POS,Port Harcourt,purchase,89.25948397348259,0
2022-11-04 23:06:53.830244,50,19,F,11,185.0918305573345,electronics,mobile,online,GB,purchase,1449.0851533999373,0
2022-11-07 09:56:24.681281,71,64,F,42,6.93079529704727,crypto,mobile,online,Port Harcourt,purchase,42.72440098245046,0
2022-11-07 14:29:53.675088,3,33,M,50,33.64172912636626,entertainment,mobile,POS,Lagos,transfer,330.055012228863,0
2022-11-11 16:00:44.040589,93,19,M,119,63.6466088077316,travel,desktop,online,Kano,withdrawal,7956.889958454601,0
2022-11-12 21:28:59.181015,64,60,M,105,70.96870865365045,utilities,mobile,online,DE,purchase,638.5713683913091,0
2022-11-15 22:49:40.528204,44,40,F,32,3.4967570948874016,utilities,mobile,POS,Other NG,purchase,327.4898884121095,0
2022-11-16 14:58:56.302871,53,18,F,52,97.31232086227236,grocery,mobile,POS,DE,withdrawal,74.85391644017461,0
2022-11-20 13:34:45.039841,24,61,M,118,4.625419783469976,grocery,mobile,POS,US,purchase,2033.2089106414708,0
2022-11-21 10:13:30.921010,60,35,M,112,67.7656536343232,grocery,mobile,POS,Lagos,transfer,1358.0808883868942,0
2022-11-21 10:40:53.788601,3,33,M,50,44.82473943672823,entertainment,desktop,ATM,Other NG,purchase,800.1481614545676,0
2022-11-25 13:25:45.963152,20,57,M,2,68.57623133320664,entertainment,mobile,POS,Abuja,purchase,403.20304427875453,0
2022-11-25 17:26:18.127427,46,62,M,81,3.2952917864767897,entertainment,mobile,online,Kano,purchase,714.8067646533926,0
2022-11-26 09:32:50.804559,15,47,F,71,48.51604723786671,crypto,mobile,POS,Abuja,transfer,347.71352662144386,0
2022-12-01 15:03:32.245036,25,18,M,102,102.3492019294941,utilities,mobile,POS,Abuja,purchase,152.43512405744838,0
2022-12-06 21:01:48.667194,94,44,M,34,26.84537827201864,grocery,mobile,online,CN,purchase,1049.778986034729,0
2022-12-08 08:42:40.862961,78,47,M,41,5.8830479155288575,travel,mobile,POS,Lagos,purchase,383.50066062168764,0
2022-12-10 02:33:30.752638,71,64,F,42,79.8078141620541,electronics,mobile,POS,GB,purchase,679.8988007433792,0
2022-12-11 03:28:38.713987,17,40,M,86,23.82843087095853,travel,mobile,POS,Lagos,withdrawal,357.40756148989516,0
2022-12-11 18:00:37.938918,84,20,M,97,1.6295984002680892,entertainment,desktop,POS,Lagos,transfer,640.2248111187627,0
2022-12-12 10:41:56.116623,100,35,F,79,5.23682713591228,utilities,mobile,online,GB,purchase,397.62417265176424,0
2022-12-14 09:26:59.721028,9,33,F,99,9.120806235183185,travel,mobile,POS,Other NG,purchase,367.76720684726956,0
2022-12-16 19:54:24.568316,38,55,F,109,192.23670119591532,entertainment,mobile,online,Other NG,purchase,415.7107040881189,0
2022-12-19 13:34:55.067239,48,58,M,113,147.71350629397534,utilities,mobile,online,Lagos,transfer,7792.131258441666,0
2022-12-22 06:51:53.735693,60,35,M,112,147.00297087154314,electronics,mobile,POS,Kano,transfer,900.0110004590913,0
2022-12-22 10:52:12.532453,63,39,F,99,28.461161870887974,grocery,mobile,POS,Other NG,purchase,5356.456404678651,0
2022-12-23 15:26:02.399662,86,24,F,114,79.07463771690549,electronics,mobile,POS,Other NG,transfer,400.17325306348346,0
2022-12-23 17:55:00.063481,2,64,F,103,3.628541899384505,grocery,mobile,online,Port Harcourt,purchase,296.17249282841937,0
2022-12-25 03:18:50.090167,88,31,M,60,20.291552117579478,crypto,mobile,POS,DE,withdrawal,137.7999425436083,0
2022-12-26 03:42:39.599736,72,66,M,13,39.5453870882462,grocery,mobile,online,Other NG,withdrawal,2004.6629013893905,0
2022-12-29 23:17:07.277876,11,25,F,27,4.005431896517611,electronics,desktop,POS,CN,transfer,163.17366985660598,0
2022-12-30 17:23:07.065466,64,60,M,105,27.5187649685771,electronics,mobile,online,Other NG,transfer,2464.0478827200445,0
2022-12-30 22:35:58.329613,77,52,M,9,252.1335175395743,crypto,mobile,POS,Other NG,purchase,146.02994000757667,0
2022-12-31 05:03:42.672420,81,47,F,60,46.43969907029743,grocery,mobile,online,Lagos,transfer,979.1255414024469,0
2023-01-02 17:05:35.215481,72,66,M,13,79.5445951757621,grocery,mobile,POS,Abuja,purchase,82.18662011801402,0
2023-01-04 09:25:08.621757,21,22,M,62,0.507321484235073,grocery,mobile,POS,GB,purchase,259.31519694603173,0
2023-01-04 13:53:01.587387,18,45,F,5,207.87839591870033,grocery,mobile,POS,Lagos,purchase,412.43620094875894,0
2023-01-04 17:33:47.210098,94,44,M,34,15.19272171100213,grocery,desktop,POS,Lagos,transfer,221.96261888571266,0
2023-01-06 20:07:13.163122,64,60,M,105,6.340581787918536,entertainment,mobile,ATM,Abuja,purchase,340.5879531697459,0
2023-01-06 23:17:02.942389,82,31,F,48,15.45671013937324,grocery,mobile,POS,Lagos,purchase,342.22037278637424,0
2023-01-09 23:32:02.256499,95,19,M,8,2.1651004607646214,grocery,mobile,POS,IN,purchase,904.094192339498,0
2023-01-12 02:50:10.529285,38,55,F,109,96.72898438228921,utilities,mobile,online,GB,purchase,50.06129782280507,0
2023-01-12 06:23:22.833245,32,25,M,5,12.144864625117435,travel,mobile,POS,Port Harcourt,purchase,229.77033624160254,0
2023-01-12 10:06:08.819380,11,25,F,27,6.632977390910656,travel,desktop,online,Lagos,transfer,1414.648469509317,0
2023-01-19 22:49:53.104054,45,67,F,36,15.610088461185795,travel,mobile,online,Other NG,transfer,708.0253678274524,0
2023-01-20 18:27:57.855718,89,26,F,104,107.44976992569445,crypto,desktop,POS,Other NG,purchase,1438.3994223525674,0
2023-01-21 13:51:30.830001,33,56,F,65,24.46363186813392,grocery,desktop,ATM,DE,transfer,861.5984740478756,0
2023-01-24 12:01:50.576547,41,31,M,82,2.4240976346086063,utilities,desktop,POS,Kano,transfer,136.5218797502248,1
2023-01-29 15:14:48.859220,8,34,M,62,40.34515223452569,utilities,mobile,POS,Abuja,purchase,781.2515391178953,0
2023-02-06 02:01:14.691629,11,25,F,27,4.985481898825794,grocery,mobile,online,Kano,transfer,445.94373978916514,0
2023-02-08 12:38:51.853252,86,24,F,114,0.7912418964241794,crypto,mobile,online,DE,withdrawal,3897.3859252004218,0
2023-02-09 08:24:56.555869,51,44,M,63,189.4283436191187,travel,mobile,POS,Other NG,purchase,899.792861093706,0
